Restaurant ID,Restaurant Name,Country,City,Locality,Cuisines,Cost_for_two,Currency,Has Table booking,Has Online delivery,Price_range,Rating,Rating text,Votes
17330604,Burt's Butcher Shoppe and Eatery,United States,Columbus,Columbus,Steak,25,Dollar($),No,No,2,4.3,Very Good,213
17330087,Chef Lee's Peking Restaurant,United States,Columbus,Columbus,Chinese,25,Dollar($),No,No,2,4.0,Very Good,335
17330137,Country's Barbecue,United States,Columbus,Columbus,"BBQ, Southern",25,Dollar($),No,No,2,4.0,Very Good,353
17330155,Deorio's,United States,Columbus,Columbus,"Italian, Pizza",0,Dollar($),No,No,1,4.0,Very Good,170
17330309,Mellow Mushroom,United States,Columbus,Columbus,Pizza,25,Dollar($),No,No,2,4.1,Very Good,192
17330311,Meritage,United States,Columbus,Columbus,"American, Tapas",40,Dollar($),No,No,3,4.1,Very Good,302
17330615,Mongo The Mongolian Fire Pit,United States,Columbus,Columbus,"Asian, Chinese",10,Dollar($),No,No,1,4.2,Very Good,355
17330638,The Black Cow,United States,Columbus,Columbus,American,25,Dollar($),No,No,2,4.3,Very Good,287
17330628,Wood Stone,United States,Columbus,Columbus,"Italian, Mediterranean, Pizza",40,Dollar($),No,No,3,4.0,Very Good,264
17330546,Hunter's Pub,United States,Columbus,Hamilton,"American, Seafood, Steak",40,Dollar($),No,No,3,4.4,Very Good,235
16643459,Consort Restaurant,Canada,Consort,Consort,"Chinese, Canadian",25,Dollar($),No,No,2,3.0,Average,6
17334434,Thatcher's Barbeque and Grill,United States,Dalton,Calhoun,"American, BBQ, Southern",25,Dollar($),No,No,2,3.7,Good,38
17334348,Christian and Jake's Bistro,United States,Dalton,Calhoun,"Desserts, Sandwich",10,Dollar($),No,No,1,4.4,Very Good,122
17334213,Dub's High on the Hog,United States,Dalton,Calhoun,BBQ,25,Dollar($),No,No,2,4.4,Very Good,207
17334355,Sierra's Mexican Restaurant,United States,Dalton,Chatsworth,"Mexican, Tex-Mex",10,Dollar($),No,No,1,3.9,Good,66
17334212,Oakwood Cafe,United States,Dalton,Dalton,"BBQ, Breakfast, Southern",10,Dollar($),No,No,1,4.9,Excellent,249
17333797,Chili's Grill & Bar,United States,Dalton,Dalton,American,25,Dollar($),No,No,2,3.8,Good,63
17334217,Fuji Japanese Steakhouse,United States,Dalton,Dalton,"Japanese, Sushi",40,Dollar($),No,No,3,3.8,Good,145
17334273,Las Palmas,United States,Dalton,Dalton,Mexican,10,Dollar($),No,No,1,3.8,Good,83
17334254,Tony's Italian Restaurant & Pizza,United States,Dalton,Dalton,Italian,25,Dollar($),No,No,2,3.7,Good,116
17333836,Filling Station,United States,Dalton,Dalton,"American, Burger",10,Dollar($),No,No,1,4.1,Very Good,122
17334197,Five Guys Burgers and Fries,United States,Dalton,Dalton,Fast Food,10,Dollar($),No,No,1,4.1,Very Good,142
17333882,Los Pablos,United States,Dalton,Dalton,Mexican,10,Dollar($),No,No,1,4.1,Very Good,114
17334211,Kobe Hibachi & Sushi,United States,Dalton,Fort Oglethorpe,"American, Japanese, Sushi",25,Dollar($),No,No,2,4.6,Excellent,214
17334390,Soho Hibachi,United States,Dalton,Fort Oglethorpe,Japanese,10,Dollar($),No,No,1,4.3,Very Good,116
17334034,Thai Garden,United States,Dalton,Fort Oglethorpe,Thai,25,Dollar($),No,No,2,4.2,Very Good,111
17334414,Southern Bliss Bakery,United States,Dalton,LaFayette,"Desserts, Sandwich",10,Dollar($),No,No,1,3.7,Good,25
17334082,Bailey's Bar-B-Que,United States,Dalton,Ringgold,BBQ,10,Dollar($),No,No,1,4.1,Very Good,128
17334364,Farm To Fork,United States,Dalton,Ringgold,"American, Diner, Southern",10,Dollar($),No,No,1,4.3,Very Good,244
17334398,Home Plate Grill,United States,Dalton,Ringgold,"American, BBQ, Southern",10,Dollar($),No,No,1,4.2,Very Good,112
17334219,Pie Slingers Pizzeria,United States,Dalton,Rock Spring,"Italian, Pizza",10,Dollar($),No,No,1,4.1,Very Good,144
17335173,Olive Tree Cafe,United States,Davenport,Bettendorf,"Indian, Mediterranean, Middle Eastern",25,Dollar($),No,No,2,4.6,Excellent,166
17335195,"Red Ginger Sushi, Grill & Bar",United States,Davenport,Bettendorf,"Sushi, Teriyaki",40,Dollar($),No,No,3,4.5,Excellent,208
17335225,Crust Stone Oven Pizza,United States,Davenport,Bettendorf,"Burger, Pizza",25,Dollar($),No,No,2,3.9,Good,136
17335219,Jimmy's Pancake House,United States,Davenport,Bettendorf,"American, Breakfast, Greek",10,Dollar($),No,No,1,4.0,Very Good,85
17334965,Trattoria Tiramisu,United States,Davenport,Bettendorf,Italian,25,Dollar($),No,No,2,4.1,Very Good,117
17335189,Prairie Grille at SteepleGate Inn,United States,Davenport,Davenport,"American, Breakfast",25,Dollar($),No,No,2,3.4,Average,53
17335156,Tantra Asian Bistro,United States,Davenport,Davenport,Asian,25,Dollar($),No,No,2,4.9,Excellent,474
17334717,Chick-fil-A,United States,Davenport,Davenport,Fast Food,10,Dollar($),No,No,1,3.9,Good,125
17334752,Duck City Bistro,United States,Davenport,Davenport,"American, French",70,Dollar($),No,No,4,3.7,Good,201
18453427,Frick's Tap,United States,Davenport,Davenport,"American, Bar Food, BBQ",25,Dollar($),No,No,2,0.0,Not rated,2
17793744,Los Agaves,United States,Davenport,Davenport,Mexican,25,Dollar($),No,No,2,0.0,Not rated,3
17334679,Azteca,United States,Davenport,Davenport,Mexican,0,Dollar($),No,No,1,4.3,Very Good,167
17334718,China Cafe,United States,Davenport,Davenport,Chinese,25,Dollar($),No,No,2,4.0,Very Good,112
17334763,Exotic Thai Restaurant,United States,Davenport,Davenport,Thai,25,Dollar($),No,No,2,4.1,Very Good,256
17335158,Front Street Brewery,United States,Davenport,Davenport,American,10,Dollar($),No,No,1,4.3,Very Good,123
17334782,Granite City Food & Brewery,United States,Davenport,Davenport,American,25,Dollar($),No,No,2,4.0,Very Good,199
17334846,Los Agaves,United States,Davenport,Davenport,Mexican,25,Dollar($),No,No,2,4.1,Very Good,157
17334853,Machine Shed Restaurant,United States,Davenport,Davenport,American,25,Dollar($),No,No,2,4.1,Very Good,100
17335168,Osaka,United States,Davenport,Davenport,"Japanese, Sushi",40,Dollar($),No,No,3,4.2,Very Good,141
17334958,Texas Roadhouse,United States,Davenport,Davenport,"American, BBQ, Steak",25,Dollar($),No,No,2,4.2,Very Good,197
17258496,Hickory Park,United States,Des Moines,Ames,"BBQ, Burger, Desserts",25,Dollar($),No,No,2,4.5,Excellent,1025
17259395,The Cafe,United States,Des Moines,Ames,"American, Coffee and Tea",25,Dollar($),No,No,2,4.9,Excellent,570
17258350,Flying Mango,United States,Des Moines,Beaverdale,"BBQ, Caribbean, Cajun",40,Dollar($),No,No,3,4.5,Excellent,674
17258136,Cool Basil,United States,Des Moines,Clive,"Asian, Sushi, Thai",25,Dollar($),No,No,2,4.1,Very Good,496
17258522,HuHot Mongolian Grill,United States,Des Moines,Clive,"Asian, Chinese",25,Dollar($),No,No,2,4.0,Very Good,411
17259958,Malo,United States,Des Moines,Downtown,"Latin American, Mexican",25,Dollar($),No,No,2,3.2,Average,113
17258036,Centro,United States,Des Moines,Downtown,"Italian, Pizza",40,Dollar($),No,No,3,4.5,Excellent,1109
17259368,Fong's Pizza,United States,Des Moines,Downtown,"Chinese, Pizza",25,Dollar($),No,No,2,4.6,Excellent,728
17257684,A Dong Restaurant,United States,Des Moines,Downtown,"Asian, Vegetarian, Vietnamese, Bubble Tea",10,Dollar($),No,No,1,4.4,Very Good,659
17258154,Court Avenue Brewing Company,United States,Des Moines,Downtown,"American, Pizza, Bar Food",40,Dollar($),No,No,3,4.2,Very Good,370
17259340,Django,United States,Des Moines,Downtown,French,40,Dollar($),No,No,3,4.3,Very Good,532
17259243,Miyabi 9,United States,Des Moines,East Village,"Japanese, Sushi",25,Dollar($),No,No,2,4.8,Excellent,860
17259625,Zombie Burger + Drink Lab,United States,Des Moines,East Village,"Burger, Desserts, Vegetarian",10,Dollar($),No,No,1,4.2,Very Good,943
17259169,Tursi's Latin King,United States,Des Moines,Fairground,"American, Italian",70,Dollar($),No,No,4,4.1,Very Good,476
17259166,Tsing Tsao South,United States,Des Moines,Greater South Side,Chinese,10,Dollar($),No,No,1,4.1,Very Good,218
17259335,Bandit Burrito,United States,Des Moines,Johnston,"Breakfast, Mexican, Southwestern",10,Dollar($),No,No,1,4.0,Very Good,214
17259248,Jethro's BBQ,United States,Des Moines,Kingman Place Historic District,"American, BBQ",25,Dollar($),No,No,2,4.3,Very Good,699
17258552,The Machine Shed Restaurant,United States,Des Moines,Urbandale,"American, Breakfast",25,Dollar($),No,No,2,3.8,Good,308
17259550,Mi Patria,United States,Des Moines,West Des Moines,Latin American,25,Dollar($),No,No,2,4.0,Very Good,157
17259200,Waterfront Seafood Market,United States,Des Moines,West Des Moines,"Seafood, Sushi",40,Dollar($),No,No,3,4.2,Very Good,530
16615894,The Giggling Goat,Australia,Dicky Beach,Dicky Beach,"Coffee and Tea, Tea, Modern Australian",7,Dollar($),No,No,1,3.6,Good,29
17342816,Burnt Toast Cafe,United States,Dubuque,Dubuque,Breakfast,10,Dollar($),No,No,1,3.4,Average,33
17342498,Catfish Charlie's,United States,Dubuque,Dubuque,Seafood,25,Dollar($),No,No,2,3.3,Average,40
17342648,Salsa's Mexican Restaurant,United States,Dubuque,Dubuque,Mexican,10,Dollar($),No,No,1,3.4,Average,153
17342781,Tony Roma's,United States,Dubuque,Dubuque,"American, BBQ, Seafood",25,Dollar($),No,No,2,3.3,Average,65
17342799,Vinny Vanucchi's,United States,Dubuque,Dubuque,Italian,25,Dollar($),No,No,2,3.4,Average,58
17342772,Champps Americana,United States,Dubuque,Dubuque,"American, Burger, Sandwich",25,Dollar($),No,No,2,3.5,Good,100
17342771,Fiesta Cancun,United States,Dubuque,Dubuque,Mexican,10,Dollar($),No,No,1,3.6,Good,156
17342548,Happy Joe's Pizza & Ice Cream,United States,Dubuque,Dubuque,"Desserts, Pizza, Ice Cream",0,Dollar($),No,No,1,3.5,Good,74
17342556,Houlihan's,United States,Dubuque,Dubuque,"American, Burger",25,Dollar($),No,No,2,3.6,Good,117
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,United States,Dubuque,Dubuque,"Japanese, Steak, Sushi",40,Dollar($),No,No,3,3.7,Good,83
17342576,Kalmes Breaktime Bar & Grill,United States,Dubuque,Dubuque,"American, Burger",25,Dollar($),No,No,2,3.6,Good,48
17342770,L. May Eatery,United States,Dubuque,Dubuque,"International, Pizza",40,Dollar($),No,No,3,3.8,Good,198
17342585,Los Aztecas,United States,Dubuque,Dubuque,Mexican,10,Dollar($),No,No,1,3.5,Good,126
17342494,Manna Java World Cafe,United States,Dubuque,Dubuque,"Breakfast, Pizza",10,Dollar($),No,No,1,3.5,Good,119
17342594,Mario's Italian Restaurant,United States,Dubuque,Dubuque,"American, Italian",25,Dollar($),No,No,2,3.6,Good,140
17342625,Pepper Sprout Incorporated,United States,Dubuque,Dubuque,American,40,Dollar($),No,No,3,3.6,Good,159
17342652,Shot Tower Inn,United States,Dubuque,Dubuque,"Italian, Pizza",25,Dollar($),No,No,2,3.6,Good,131
17342665,Sunshine Family Restaurant,United States,Dubuque,Dubuque,"American, Breakfast, Burger",10,Dollar($),No,No,1,3.5,Good,60
17342810,Watershed Cafe,United States,Dubuque,Dubuque,"American, Burger, Pizza, Cafe",25,Dollar($),No,No,2,3.7,Good,89
17342775,Woodfire Grille,United States,Dubuque,Dubuque,"American, Seafood, Steak",70,Dollar($),No,No,4,3.6,Good,72
16612028,The Belle General,Australia,East Ballina,East Ballina,Cafe,20,Dollar($),No,No,2,4.1,Very Good,56
17536645,Jehova es Mi Pastor Tacos y Burritos,United States,Fernley,Fernley,Mexican,10,Dollar($),No,No,1,3.7,Good,83
16613507,Flaxton Gardens,Australia,Flaxton,Flaxton,"Tea, Modern Australian",30,Dollar($),No,No,3,3.5,Good,37
16607969,Bespoke Harvest,Australia,Forrest,Forrest,"Cafe, Australian",20,Dollar($),No,No,2,3.7,Good,29
17374405,Houndstooth Grill & Tavern,United States,Gainesville,Braselton,"American, Sandwich, Seafood",25,Dollar($),No,No,2,4.4,Very Good,239
17375060,Hawg Wild BBQ & Catfish House,United States,Gainesville,Clarkesville,"BBQ, Burger, Seafood",10,Dollar($),No,No,1,4.1,Very Good,235
17375164,Bourbon Street Grille,United States,Gainesville,Dahlonega,"American, Burger, Cajun",25,Dollar($),No,No,2,3.8,Good,88
17374552,Corkscrew Cafe,United States,Gainesville,Dahlonega,,40,Dollar($),No,No,3,3.9,Good,209
17375078,Smokin Gold BBQ,United States,Gainesville,Dahlonega,BBQ,10,Dollar($),No,No,1,3.9,Good,133
17375049,Hoka-Hoka Japanese Steak & Sushi,United States,Gainesville,Dahlonega,"Chinese, Japanese, Thai",10,Dollar($),No,No,1,4.4,Very Good,267
17375077,Shenanigan's Irish Pub,United States,Gainesville,Dahlonega,"Bar Food, Seafood, Vegetarian",25,Dollar($),No,No,2,4.1,Very Good,171
17375141,Fish Tales Lakeside Grille,United States,Gainesville,Flowery Branch,Seafood,25,Dollar($),No,No,2,3.8,Good,107
17375198,Antebellum,United States,Gainesville,Flowery Branch,"American, Southern",40,Dollar($),No,No,3,4.3,Very Good,164
17375180,Moonie's Texas Barbecue,United States,Gainesville,Flowery Branch,"BBQ, Sandwich",10,Dollar($),No,No,1,4.1,Very Good,182
17375072,Atlanta Highway Seafood Market,United States,Gainesville,Gainesville,"Sandwich, Seafood, Cajun",25,Dollar($),No,No,2,4.9,Excellent,681
17375047,Eat at Thai,United States,Gainesville,Gainesville,Thai,10,Dollar($),No,No,1,4.6,Excellent,357
17375074,Smoke House BBQ and Catering,United States,Gainesville,Gainesville,BBQ,25,Dollar($),No,No,2,3.8,Good,89
17374921,2 Dog,United States,Gainesville,Gainesville,"American, European, Sandwich",25,Dollar($),No,No,2,4.2,Very Good,350
17374819,Longstreet Cafe,United States,Gainesville,Gainesville,Southern,10,Dollar($),No,No,1,4.3,Very Good,298
17375089,Re-Cess,United States,Gainesville,Gainesville,"American, Southern",25,Dollar($),No,No,2,4.2,Very Good,319
17375214,Bodensee,United States,Gainesville,Helen,German,40,Dollar($),No,No,3,3.8,Good,114
17374951,Hofer's Bakery & Cafe,United States,Gainesville,Helen,"German, Ice Cream",10,Dollar($),No,No,1,3.9,Good,136
17374978,Troll Tavern,United States,Gainesville,Helen,"Burger, German, Sandwich",25,Dollar($),No,No,2,2.2,Poor,108
17375104,The Nacoochee Village Tavern & Pizzeria,United States,Gainesville,Helen,"Italian, Pizza, Sandwich",10,Dollar($),No,No,1,4.0,Very Good,161
16604358,Blue Bean Love Cafe,Australia,Hepburn Springs,Hepburn Springs,"Cafe, Coffee and Tea, Modern Australian",20,Dollar($),No,No,2,3.8,Good,192
16604896,La Trattoria of Lavandula,Australia,Hepburn Springs,Hepburn Springs,"Italian, Fusion, Cafe",7,Dollar($),No,No,1,3.8,Good,93
16612550,5 Little Pigs,Australia,Huskisson,Huskisson,"Breakfast, Modern Australian",20,Dollar($),No,No,2,4.1,Very Good,40
16606299,Beach Box Cafe,Australia,Inverloch,Inverloch,"Burger, Coffee and Tea, Modern Australian",7,Dollar($),No,No,1,3.7,Good,100
16605794,Funkey Monkey,Australia,Lakes Entrance,Lakes Entrance,"Breakfast, Coffee and Tea",7,Dollar($),No,No,1,3.8,Good,97
17557488,Burger Queen Drive In,United States,Lakeview,Lakeview,"Burger, Desserts, Sandwich",10,Dollar($),No,No,1,3.6,Good,41
17452342,Blue Orchid Thai Restaurant,United States,Lincoln,Haymarket,Thai,25,Dollar($),No,No,2,4.5,Excellent,799
16611498,Stillwater on Belmore,Australia,Lorn,Lorn,"Breakfast, Coffee and Tea",20,Dollar($),No,No,2,3.6,Good,18
17842104,Mr.,Australia,Macedon,Macedon,Cafe,20,Dollar($),No,No,2,3.5,Good,31
17501291,Emilio's Cuban Cafe,United States,Macon,Bonaire,"Coffee and Tea, Cuban, Latin American",25,Dollar($),No,No,2,3.9,Good,146
17500759,Ingleside Village Pizza,United States,Macon,Macon,"Pizza, Sandwich",10,Dollar($),No,No,1,4.9,Excellent,478
17500767,Jim Shaw's Seafood Grill & Bar,United States,Macon,Macon,Seafood,25,Dollar($),No,No,2,4.6,Excellent,467
17500819,Mandarin Chinese Restaurant,United States,Macon,Macon,"Chinese, Thai",25,Dollar($),No,No,2,4.5,Excellent,302
17500911,Rookery,United States,Macon,Macon,"Burger, Desserts, Bar Food",25,Dollar($),No,No,2,4.5,Excellent,289
17501439,Dovetail,United States,Macon,Macon,,40,Dollar($),No,No,3,3.8,Good,102
17501279,Bonefish Grill,United States,Macon,Macon,"American, Seafood",40,Dollar($),No,No,3,4.1,Very Good,293
17500695,Downtown Grill,United States,Macon,Macon,Steak,70,Dollar($),No,No,4,4.0,Very Good,195
17501298,Greek Corner Deli,United States,Macon,Macon,"Desserts, Greek, Sandwich",10,Dollar($),No,No,1,4.3,Very Good,244
17500847,Natalia's,United States,Macon,Macon,"European, Italian, Mediterranean",70,Dollar($),No,No,4,4.2,Very Good,379
17500872,Papouli's Mediterranean Cafe & Market,United States,Macon,Macon,"Greek, Mediterranean, Vegetarian",10,Dollar($),No,No,1,4.2,Very Good,223
17501315,Benson's Steak and Sushi,United States,Macon,Warner Robins,"American, Chinese, Sushi",25,Dollar($),No,No,2,3.7,Good,243
17501201,My Fathers Place,United States,Macon,Warner Robins,Italian,25,Dollar($),No,No,2,3.7,Good,104
17501247,Sushi Thai Restaurant,United States,Macon,Warner Robins,"Japanese, Sushi, Thai",10,Dollar($),No,No,1,3.7,Good,153
17501281,The Mellow Mushroom,United States,Macon,Warner Robins,"Pizza, Sandwich, Vegetarian",25,Dollar($),No,No,2,3.8,Good,323
17501143,El Jalisciense Mexican Restaurant,United States,Macon,Warner Robins,Mexican,10,Dollar($),No,No,1,4.1,Very Good,181
17501292,Greek Village,United States,Macon,Warner Robins,"American, Greek, Seafood",25,Dollar($),No,No,2,4.0,Very Good,316
17501308,Martin's BBQ,United States,Macon,Warner Robins,BBQ,25,Dollar($),No,No,2,4.2,Very Good,288
17501301,Thai Pepper,United States,Macon,Warner Robins,"Japanese, Sushi, Thai",10,Dollar($),No,No,1,4.0,Very Good,232
17501268,Zen Japanese Steakhouse and Sushi Bar,United States,Macon,Warner Robins,"Japanese, Steak, Sushi",40,Dollar($),No,No,3,4.1,Very Good,314
16611701,Star Buffet,Australia,Mayfield,Mayfield,Asian,20,Dollar($),No,No,2,2.9,Average,11
17482142,Triangle Restaurant,United States,Mc Millan,Mc Millan,"Breakfast, Burger",10,Dollar($),No,No,1,2.4,Poor,17
16609169,Three Anchors,Australia,Middleton Beach,Middleton Beach,"Bar Food, Modern Australian",30,Dollar($),No,No,3,3.8,Good,176
17606621,HI Lite Bar & Lounge,United States,Miller,Miller,,0,Dollar($),No,No,1,3.4,Average,11
17687832,Vince's Restaurant & Pizzeria,United States,Monroe,Monroe,"Italian, Pizza",25,Dollar($),No,No,2,3.6,Good,65
16613059,Poets Cafe,Australia,Montville,Montville,"Coffee and Tea, Modern Australian",30,Dollar($),No,No,3,2.4,Poor,193
17534788,The Artesian Restaurant,United States,Ojo Caliente,Ojo Caliente,"American, International, Southwestern",40,Dollar($),No,No,3,3.6,Good,30
17061237,Ceví_che Tapas Bar & Restaurant,United States,Orlando,Church Street District,"Spanish, Tapas",40,Dollar($),No,No,3,4.4,Very Good,981
17057397,'Ohana,United States,Orlando,Disney World Area,Hawaiian,45,Dollar($),No,No,3,4.5,Excellent,1151
17058534,Earl of Sandwich,United States,Orlando,Disney: Downtown Disney,"American, Sandwich, Salad",35,Dollar($),No,No,3,4.7,Excellent,1341
17060320,Raglan Road Irish Pub and Restaurant,United States,Orlando,Disney: Downtown Disney,Irish,50,Dollar($),No,No,4,4.3,Very Good,782
17057925,Cafí© Tu Tu Tango,United States,Orlando,I-Drive/Universal,"New American, Tapas",40,Dollar($),No,No,3,4.6,Excellent,1293
17060869,Texas de Brazil,United States,Orlando,I-Drive/Universal,"Brazilian, Steak",100,Dollar($),No,No,4,4.6,Excellent,2324
17057591,Bahama Breeze Island Grille,United States,Orlando,I-Drive/Universal,Caribbean,45,Dollar($),No,No,3,4.3,Very Good,910
17059541,Maggiano's Little Italy,United States,Orlando,I-Drive/Universal,Italian,50,Dollar($),No,No,4,4.4,Very Good,886
17064266,Hawkers Asian Street Fare,United States,Orlando,Mills 50,"Asian, Thai",35,Dollar($),No,No,3,4.6,Excellent,1293
17064405,Tako Cheena by Pom Pom,United States,Orlando,Mills 50,"Asian, Latin American, Vegetarian",10,Dollar($),No,No,1,4.4,Very Good,570
17060516,Seasons 52 Fresh Grill,United States,Orlando,Restaurant Row,American,60,Dollar($),No,No,4,4.4,Very Good,1685
17059012,Hollerbach's Willow Tree Cafí©,United States,Orlando,Sanford,German,40,Dollar($),No,No,3,4.8,Excellent,1699
17061296,Pom Pom's Teahouse and Sandwicheria,United States,Orlando,The Milk District,"American, Sandwich, Tea",25,Dollar($),No,No,2,4.9,Excellent,1457
17061205,Yellow Dog Eats,United States,Orlando,Windermere,"American, BBQ, Sandwich",35,Dollar($),No,No,3,4.9,Excellent,1252
17064031,Tibby's New Orleans Kitchen,United States,Orlando,Winter Park,Cajun,25,Dollar($),No,No,2,4.7,Excellent,1412
17066603,The Coop,United States,Orlando,Winter Park,"Southern, Cajun, Soul Food",25,Dollar($),No,No,2,3.6,Good,432
17057797,Bosphorous Turkish Cuisine,United States,Orlando,Winter Park,"Mediterranean, Turkish",40,Dollar($),No,No,3,4.2,Very Good,568
17061253,Ethos Vegan Kitchen,United States,Orlando,Winter Park,"American, Breakfast, Vegetarian",25,Dollar($),No,No,2,4.4,Very Good,797
17059060,Hillstone,United States,Orlando,Winter Park,,40,Dollar($),No,No,3,4.4,Very Good,1158
17061231,The Ravenous Pig,United States,Orlando,Winter Park,Pub Food,40,Dollar($),No,No,3,4.4,Very Good,1998
16613649,Vivo Bar and Grill,Australia,Palm Cove,Palm Cove,"Mediterranean, Seafood",30,Dollar($),No,No,3,4.4,Very Good,381
